State (Angle),Summed X actions,Summed Y actions,Times State appeared,Action_Policy X,Action Policy Y,Average First Angle
87,0.0,-3.0,1,0.0,-3.0,130.30754177542659
809,3.0,3.0,1,3.0,3.0
811,2.0,-1.0,2,1.0,-0.5
814,2.0,1.0,2,1.0,0.5
815,1.0,-1.0,1,1.0,-1.0
817,1.0,-1.0,1,1.0,-1.0
820,6.0,-31.0,15,0.4,-2.066666666666667
825,3.0,1.0,1,3.0,1.0
826,1.0,0.0,1,1.0,0.0
833,1.0,0.0,1,1.0,0.0
834,0.0,-1.0,1,0.0,-1.0
835,2.0,0.0,1,2.0,0.0
838,0.0,-4.0,2,0.0,-2.0
841,0.0,-1.0,1,0.0,-1.0
842,0.0,-1.0,1,0.0,-1.0
843,0.0,-1.0,1,0.0,-1.0
847,-2.0,-3.0,2,-1.0,-1.5
857,0.0,-3.0,1,0.0,-3.0
865,-1.0,-4.0,2,-0.5,-2.0
